index:ID,name,code,status,:LABEL,业绩变动,预计净利润(元),业绩变动幅度,业绩变动原因,预告类型,上年同期净利润(元),公告日期
202391,国农科技,4,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利38,400万元,同比减少83.97%左右。	","3.84亿	","-83.97%		","(一)主营业务影响:子公司天安财险随着投资型保险业务满期给付,成本金额逐渐下降,同时投资收益率上升,使扣除非经常性损益的净利润大幅增加。(二)非经营性损益的影响:2017年2月,公司将所持兴业银行股权由可供出售金融资产转换为长期股权投资,按照权益法进行核算。转换时一次性将转换时点的其他综合收益转入投资收益,使公司2017年净利润增加20.34亿元。","预减	","23.95亿	","2019-01-24	"
202392,建发股份,600153,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利:1,980,000万元–2,080,000万元,比上年同期增长:15%-20%。	","198.00亿～208.00亿	","15%	～20%		","报告期内,公司聚焦产品力提升,推动精益管理与全价值链卓越运营,把握行业消费升级趋势,不断优化产品结构,提升中高端产品占比,盈利能力持续改善。","略增	","172.80亿	","2019-01-15	"
202393,珍宝岛,603567,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:7,976.31万元,同比上年增长:53.91%。	","7976万	","53.91%		","报告期内,公司预计归属于上市公司股东的净利润较上年同期实现较大幅度增加,主要原因是:1、公司主营业务收入同比增长幅度较大。2、与同期相比,毛利率相对较高的涂料业务收入在公司营业收入中的占比有所提高、材料采购价格总体有所下降,从而综合毛利率水平有所提高。3、公司非经常性损益主要为政府补助款及理财收益,扣除所得税影响后的非经常性损益金额较上年同期增加567.12万元左右。","预增	","5182万	","2019-10-16	"
202394,香山股份,2870,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:17,557.75万元至19,443.27万元,同比上年下降:6.62%至15.68%。	","1.76亿～1.94亿	","-15.68%	～-6.62%		","1、报告期内,受国内宏观经济和市场环境的影响,行业增速放缓。公司在面对复杂的经济形势下始终坚持稳健经营理念,严格按照既定的经营计划,持续推动业务结构和业务区域的优化,深入开展提质增效,保持业务稳步发展,经营业绩较上年同期相比未发生重大变化。2、预计报告期内(2019年1-9月份)公司非经常性损益对归属于上市公司股东净利润的影响金额为300万左右,对公司2019年前三季度净利润不会产生重大影响。","略减	","2.08亿	","2019-10-14	"
202395,安奈儿,2875,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利17,703万元至18,883万元,同比上年增长50%至60%。	","1.77亿～1.89亿	","50%	～60%		","(一)主营业务影响1、报告期内公司产品销售数量、销售价格均有所增长,本期毛利率较上年同期提升;2、报告期内公司产品结构进一步优化,以汽车级、化妆品级应用为代表的高端产品销售数量有较大幅度的提升。(二)非经营性损益的影响。非经常性损益对公司业绩预增没有重大影响。(三)会计处理的影响。会计处理对公司业绩预增没有重大影响。(四)其他影响公司不存在可能影响本次业绩构成重大影响的因素。","预增	","1.18亿	","2019-01-22	"
202396,佐力药业,300181,normal,企业,"预计2019年1-6月归属于上市公司股东的净利润不确定	","-	","-	","经财务部门初步测算,预计公司2019年1-6月归属于上市公司股东的扣除非经常性损益的净利润可能为亏损,主要原因系销售规模持续下降、营业毛利减少所致。","不确定	","3144万	","2019-04-30	"
202397,海汽集团,603069,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利:91,000万元-97,000万元,同比增长50.04%-59.93%。	","9.10亿～9.70亿	","50.04%	～59.93%		","本期业绩预增的主要原因系公司主营业务—PPP业务利润的贡献对公司整体盈利带来较大幅度提升。报告期,随着公司PPP项目的持续落地,PPP项目收入和利润同比大幅度增长。","预增	","6.07亿	","2019-01-31	"
202398,航天发展,547,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利24,500万元至26,400万元,同比上年增长155%至175%。	","2.45亿～2.64亿	","155%	～175%		","1、主营业务的影响进入2018年度,公司着力提质增效,积极开拓市场,业务转型升级取得了一定成效,较上年同期,公司各项业务产销量均呈增长态势。2、非经常性损益的影响公司本期非经常性损益较少,对公司的净利润不构成重大影响。3、上年比较基数较小。","预增	","9595万	","2019-01-15	"
202399,新 大 陆,997,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利:23,592.03万元-32,329.82万元,比上年同期增长:35.00%-85.00%	","2.36亿～3.23亿	","35%	～85%		","2018年度,公司总体经营保持稳定,受转让子公司部分股权及汇率变动等因素综合影响,公司投资收益及整体经营业绩有较大增长。","预增	","1.75亿	","2019-01-29	"
202400,金隅集团,601992,normal,企业,"预计2017年1-12月归属于上市公司股东的净利润盈利132000万元,同比上年增长58.48%。	","13.20亿	","58.48%		","(一)随着国家供给侧改革和煤炭行业去产能等政策深入实施,2017年煤炭市场形势稳中向好,煤炭价格合理回归,企业效益稳步增长。(二)公司不断加强产品结构调整,大力实施精煤战略,提升煤炭核心竞争力。","预增	","8.33亿	","2018-01-31	"
202401,同兴达,2845,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:12,340.7万元至12,402.22万元,同比上年下降:63.1%至63.28%。	","1.23亿～1.24亿	","-63.28%	～-63.1%		","报告期内,受国内核电建设放缓及新项目招标推迟影响,本期收入同比下降,影响当期利润。","预减	","3.36亿	","2019-10-15	"
202402,片仔癀,600436,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:1,324.17万元至1,456.59万元,同比上年增长:0%至10%。	","1324万～1457万	","0%	～10%		","1.报告期内,公司及各子公司经营情况良好,业绩与去年同期相比略有上升。2.2019年度前三季度公司预计非经常性损益对归属于上市公司股东的净利润影响额约为531.71万元。","略增	","1324万	","2019-10-14	"
202403,熊猫金控,600599,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:650万元至950万元,同比上年下降:63.42%至74.97%。	","650万～950万	","-74.97%	～-63.42%		","公司2019年度前三季度归属于上市公司股东的净利润同比下降,主要原因有:公司管理费用因股权激励有所增长、研发投入及财务费用同比增加较多。","预减	","2597万	","2019-10-12	"
202404,浙江世宝,2703,normal,企业,"预计2017年1-6月归属于上市公司股东的净利润为7,580.83万元至8,959.16万元之间,比上年同期增长:10%-30%	","7581万～8959万	","10%	～30%		",-,"略增	","6892万	","2017-05-02	"
202405,音飞储存,603066,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利:30,172.1万元-39,223.73万元,比上年同期增长:0%-30%。	","3.02亿～3.92亿	","0%	～30%		",主营业务收入稳步增长致业绩增加。,"略增	","3.02亿	","2018-10-26	"
202406,乐视网,300104,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利:14,000万元-18,000万元,比上年同期增长:38.92%-78.61%。	","1.40亿～1.80亿	","38.92%	～78.61%		","公司通信、汽车电子、军工业务板块生产经营情况良好,业绩保持稳定增长。合正电子经过2017年优化客户和产品结构,2018年保持平稳发展。","预增	","1.01亿	","2018-10-27	"
202407,尔康制药,300267,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:18,000万元至18,400万元,同比上年增长:136.56%至141.82%。	","1.80亿～1.84亿	","136.56%	～141.82%		","019年1-9月归属于上市公司股东的净利润同比增长,主要由于公司出售持有的其他上市公司股票产生了较大投资收益。公司预计2019年1-9月非经常性损益金额为17,500万元—17,700万元,主要为公司出售持有的其他上市公司股票产生的投资收益。","预增	","7609万	","2019-10-14	"
202408,汇顶科技,603160,normal,企业,"预计2019年1-3月归属于上市公司股东的净利润盈利:80,118万元–126,328万元,比上年同期下降:12.01%-44.20%。	","8.01亿～12.63亿	","-44.2%	～-12.01%		","本期业绩预计同比下降12.01%至44.20%,主要原因:一是钢材价格在2018年11-12月份大幅下跌,2019年一季度虽有小幅回升,但钢材销售价格总体低于去年同期;二是进口矿价格因巴西淡水河谷溃坝事件而大幅上涨,废钢及燃料等原材料价格也总体高于去年同期,钢材制造成本同比上升较大,压缩了钢材生产的利润空间;三是全资子公司福建泉州闽光钢铁有限责任公司在3月份进行了15天的计划性检修,影响了其一季度的经营业绩。","略减	","14.36亿	","2019-03-28	"
202409,浙大网新,600797,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:2,000万元至2,200万元,同比上年增长:23.8%至36.18%。	","2000万～2200万	","23.8%	～36.18%		","1、报告期内,公司各项业务有序开展,主营业务收入保持良好发展趋势;同时,公司不断加大市场开拓力度和研发投入,核心竞争力得以有效提升。2、报告期内,公司预计非经常性损益对净利润的影响金额为650万元左右。","略增	","1616万	","2019-10-14	"
202410,艾格拉斯,2619,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利约200万元-500万元,同比上年下降约75%-90%	","200万～500万	","-90%	～-75%		","(一)公司2017年度转让债权,影响2017年度非经常性损益金额为3000万元;公司2018年度非经常性损益主要为非同一控制下企业合并产生的收益,比上年同期非经常性损益大幅下降。(二)本期较上年同期增加了借款利息支出,影响金额546万元。","预减	","2039万	","2019-01-29	"
202411,吴江银行,603323,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:5,000万元至8,000万元,同比上年下降:38.28%至61.43%。	","5000万～8000万	","-61.43%	～-38.28%		","2019年第三季度预计可实现归属于上市公司股东的净利润2,421.72万元至5,421.72万元,较上年同期增加885%至2,106%,主要是因为上年同期项目推进工程量少,同时本报告期内新一届管理层在公司内部推行了多重管理措施,新希望投资集团有限公司成为公司控股股东的赋能效应逐渐显现,公司经营效益得到改善。与上年同期相比,2019年前三季度公司业绩预计下降幅度为38.28%至61.43%,主要原因是受宏观经济大环境及金融环境影响,金融机构对公司PPP项目贷款的放款节奏缓慢,公司严控资金风险、项目风险,依据融资情况有序推进PPP项目工程进度,本期推进工程量少于去年同期。非经常性损益对2019年前三季度归属于上市公司股东的净利润影响金额预计为2,800万元。","预减	","1.30亿	","2019-10-15	"
